0	0	0	0	0	0	0	11	0	9	0	0	18	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	21	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9	43	0	19	0	0	63	9	18	14	0	0	0	0	0	0	0	0	0	0	18	0	0	0	19	0	55	10	0	19	0	68	0	0	10	0	0	0	0	10	0	0	0	0	0	0	16	0	9	0	0	14	0	0	23	79	0	0	0	18	16	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	12	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	19	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	19	0	0	17	0	0	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	12	0	10	0	37	0	24	0	0	44	0	11	10	0	11	0	0	18	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	39	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	15	38	0	0	0	16	37	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	14	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
0	0	0	9	0	23	0	169	0	71	0	0	203	18	14	18	0	20	9	0	55	0	11	9	0	0	42	0	0	0	17	11	0	20	0	66	0	85	0	0	29	0	12	0	0	28	0	9	0	0	0	0	39	0	31	11	0	0	0	0	74	92	0	9	0	16	77	0	12	14	0
0	0	0	0	0	0	0	21	0	16	0	0	33	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	20	0	0	25	0	16	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	32	0	0	0	0	0	10	27	0	0	0	0	20	0	0	0	0
0	0	21	0	0	0	0	9	0	0	0	0	24	0	0	13	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	13	22	0	0	23	0	0
0	0	9	0	0	70	0	64	0	17	0	0	193	15	22	0	0	14	0	0	19	0	12	0	0	0	0	0	0	17	0	0	66	25	0	0	0	46	0	0	0	0	0	0	0	13	0	9	14	0	12	0	13	0	42	27	0	0	0	0	31	51	0	0	0	0	25	0	0	50	0
0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
0	0	27	0	0	23	12	75	0	45	0	0	149	9	32	43	0	38	16	0	68	0	17	19	0	0	39	0	0	0	15	0	85	16	25	46	0	0	0	0	20	0	20	0	9	0	0	20	0	0	0	0	0	0	26	0	0	16	0	0	26	159	0	15	23	55	37	0	35	18	11
0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	26	0	21	0	0	31	0	0	0	0	0	0	0	10	0	0	0	0	0	28	0	0	0	0	0	29	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	0	34	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	9	0	0	0	0	9	0	0	0	12	34	0	0	0	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	11	0	0	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	28	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	9	10	0	9	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	19	0	0	0	12	0	0	0	0	0	10	0	0	0
0	0	0	0	0	10	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	26	0	12	0	0	26	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	39	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	17	14	0	0	0	0	16	0	0	0	0
0	0	0	0	0	0	0	15	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	38	0	0	14	0	19	0	37	0	0	47	0	20	18	0	0	0	0	9	0	9	19	0	9	10	0	0	0	0	0	31	32	0	42	9	26	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	0	0	10	0	11	0	0	13	33	0	0	0	11	33	0	0	0	0
0	0	0	0	0	25	0	9	0	0	0	0	39	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	10	0	0	0	0	0	0	0	11	0	0	0	12	0	0	15	0
0	0	0	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10	0	0	0	0	17	0	9	0	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	11	0	0	0	0	0	0	24	0	0	0	0	0	18	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	85	0	38	0	0	87	10	14	11	0	0	10	0	23	0	0	0	0	0	15	0	0	0	0	0	74	10	0	31	0	26	0	0	15	0	0	0	0	0	0	0	0	0	0	0	17	0	13	0	0	0	0	0	0	52	0	0	0	0	34	0	0	0	0
0	10	45	0	10	20	11	97	0	51	0	0	187	11	40	49	0	46	21	0	79	0	0	10	11	0	38	0	0	0	15	0	92	27	35	51	9	159	0	0	24	0	15	0	0	0	0	12	0	0	0	0	14	0	33	0	0	24	0	0	52	0	0	0	27	52	43	0	46	14	0
0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	23	0	0	0	0	9	0	0	0	0	32	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	14	0	0	50	0	0
0	0	17	0	0	0	0	14	0	13	0	0	32	0	17	30	0	11	0	0	18	0	0	0	0	0	16	0	0	0	0	0	16	0	22	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	52	0	0	14	0	0	0	19	0	0
0	0	0	10	0	10	0	63	0	71	0	0	77	0	13	18	0	10	0	0	16	0	17	0	0	0	37	0	0	0	0	11	77	20	0	25	0	37	0	0	34	0	0	0	0	0	0	0	0	0	0	0	16	0	33	12	0	0	0	0	34	43	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
10	13	36	0	0	0	0	12	0	0	0	0	44	0	0	44	0	29	0	0	14	0	0	0	9	0	0	0	0	0	10	0	12	0	23	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	50	19	0	0	0	0	0
0	0	0	0	0	49	0	11	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	14	0	0	50	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
